scale,posX,posY,posZ,pecVX,pecVY,pecVZ,mvir,m200c_all,rvir,rs,vmax,pid,upid,desc_id,mmp,dfid,id,num_prog,lastprog_dfid,sam_mvir
1.0,72.91910066066032,82.71771702249862,79.68518901308254,-58.77000045776367,303.8299865722656,203.80999755859375,1560125153139.6213,1562211250639.249,306.49084285303513,40.900014832698005,171.05999755859375,-1,-1,-1,1,0,1313946,2,85977,1560125153139.6213
0.9962000250816345,72.9224429971112,82.70002764998986,79.67359315192641,-59.529998779296875,302.1099853515625,203.9600067138672,1557145027805.096,1559231125304.7236,306.77694230583415,40.99389014985163,171.5,-1,-1,1313946,1,1,1309927,5,85768,1558143350749.5156
0.9922999739646912,72.92610365131931,82.68240080418343,79.6617358154697,-59.88999938964844,300.55999755859375,203.94000244140625,1557145027805.096,1558039055639.994,307.17181548367415,41.19058210258955,171.82000732421875,-1,-1,1309927,1,2,1305872,4,84867,1556653239254.9546
0.9884999990463257,72.92950283022684,82.6646091152527,79.64990121599565,-60.95000076293945,298.0400085449219,203.61000061035156,1555654916310.535,1556697965060.3486,307.54879465616153,41.10117744465127,172.1699981689453,-1,-1,1305872,1,3,1301789,2,84246,1555163127760.3933
0.9846000075340271,72.93309527348697,82.64698226944627,79.63787903641467,-61.720001220703125,295.8900146484375,203.33999633789062,1552674693321.4126,1554760888475.637,307.89598838136544,40.69885222074474,172.47000122070312,-1,-1,1301789,1,4,1297683,3,83957,1553673113920.429
0.9807999730110168,72.93692645506502,82.62940089760514,79.62585117258803,-62.529998779296875,293.8299865722656,203.3000030517578,1552674693321.4126,1554015783901.0579,308.310233468431,40.178811953366555,172.77000427246094,-1,-1,1297683,1,5,1293580,4,83493,1552674693321.4126
0.9769999980926514,72.94057574078181,82.61193321067731,79.61359025468913,-63.02000045776367,291.6000061035156,203.61000061035156,1552674693321.4126,1553568721156.3105,308.76174447007475,39.356281710814976,172.97000122070312,-1,-1,1293580,1,6,1289490,4,82861,1551184581826.8513
0.9731000065803528,72.94424207923558,82.59470994631307,79.60156239086248,-62.93000030517578,288.8399963378906,204.30999755859375,1548204456492.326,1549843588901.803,308.9852490096134,38.85858905526782,173.5,-1,-1,1289490,1,7,1285397,1,82454,1548696147387.8706
0.9692999720573425,72.94832336762288,82.57751510317715,79.58943789485953,-63.34000015258789,286.5199890136719,204.9499969482422,1545224233503.2036,1545969338077.7827,309.19236018465483,38.24169208388484,175.8699951171875,-1,-1,1285397,1,8,1281297,3,82454,1541752319618.5366
0.965499997138977,72.95231939232521,82.56068973600944,79.57696097562537,-63.810001373291016,284.7200012207031,206.1199951171875,1531813425361.347,1532707453196.2449,308.7811163793003,37.074952345103306,177.4199981689453,-1,-1,1281297,1,9,1277205,2,81993,1533303536855.9082
0.9616000056266785,72.95586067737436,82.544046264703,79.56435900298658,-62.86000061035156,288.510009765625,203.97999572753906,1522872854048.577,1523617958623.156,308.6365773805366,36.14662408011625,177.72000122070312,-1,-1,1277205,1,10,1273106,2,81778,1524854754093.2795
0.9577999711036682,72.95979985962005,82.52725500300929,79.55141029136225,-62.0,291.6400146484375,202.72000122070312,1519892728714.0515,1520488714719.118,308.8988257385263,36.097452512993186,177.02999877929688,-1,-1,1273106,1,11,1269004,1,79786,1520384419609.5962
0.9538999795913696,72.96362535695243,82.50990668524041,79.5380409455587,-59.220001220703125,288.9100036621094,206.1199951171875,1518402617219.4902,1519296645054.3882,309.27880619272463,36.90806005026292,176.1199951171875,-1,-1,1269004,1,12,1264910,3,79786,1518402617219.4902
0.9501000046730042,72.96728032691487,82.49244468255824,79.52501833874074,-58.9900016784668,287.2200012207031,210.52999877929688,1516912505724.9292,1517210547554.7607,309.5976696375354,38.12695558514152,174.77999877929688,-1,-1,1264910,1,13,1260805,4,79332,1516912505724.9292
0.9463000297546387,72.97107740301894,82.47469846759284,79.51173994086784,-58.970001220703125,288.6600036621094,210.27999877929688,1515422394230.368,1516763484810.0134,310.03278727468194,39.167038962020726,173.25999450683594,-1,-1,1260805,1,14,1256700,1,78692,1515422394230.368
0.9423999786376953,72.97483468940335,82.45666804034421,79.49861501762788,-60.150001525878906,290.2300109863281,209.66000366210938,1513932380390.4038,1514528366395.47,310.3323015472498,39.84801159265979,171.9499969482422,-1,-1,1256700,1,15,1252607,2,78692,1513440591840.2622
0.9386000037193298,72.97834755322418,82.43851824393661,79.48548441014228,-61.47999954223633,291.75,208.9199981689453,1510952157401.2815,1511697261975.8604,310.5990063538407,40.037251499331205,170.6300048828125,-1,-1,1252607,1,16,1248512,2,78487,1510952157401.2815
0.9348000288009644,72.98184904855368,82.42012970921108,79.47229696020001,-62.38999938964844,293.20001220703125,207.8300018310547,1507972032066.756,1508717038986.738,310.84338344346037,40.65564058520118,170.25999450683594,-1,-1,1248512,1,17,1244405,1,77998,1507480243516.6145
0.930899977684021,72.9860553903456,82.40151948890464,79.45859224390226,-63.939998626708984,294.4599914550781,207.5500030517578,1503501697583.0725,1505289850907.4653,311.0564744449411,41.38131412374797,170.80999755859375,-1,-1,1244405,1,18,1240281,2,77998,1504500118182.089
0.9271000027656555,72.98985246644966,82.38277284670224,79.44526837206405,-65.37000274658203,295.3900146484375,207.8300018310547,1502011586088.5112,1503352676668.1567,311.3619458069657,41.74936618841879,171.1300048828125,-1,-1,1240281,1,19,1236136,1,77815,1501013263144.0918
0.9232000112533569,72.99414407192657,82.36380451891891,79.43200702692815,-66.62999725341797,295.8900146484375,207.52000427246094,1497541349259.4248,1499776467673.968,311.53479234913993,41.97884202802826,171.6300048828125,-1,-1,1236136,1,20,1232003,1,77815,1497541349259.4248
0.9193999767303467,72.99900410196994,82.34435871449975,79.41855241743964,-68.23999786376953,296.3599853515625,206.36000061035156,1493071112430.3381,1495604272674.7131,311.6763528031753,41.69125330286505,172.38999938964844,-1,-1,1232003,1,21,1227879,3,77815,1492668775490.9849
0.9156000018119812,73.00348897179944,82.3251687011355,79.40491591208988,-70.9000015258789,296.8699951171875,205.74000549316406,1487408708281.925,1490239910356.1316,311.7240322558113,41.20548335259974,172.94000244140625,-1,-1,1227879,1,22,1223739,2,77521,1486861842539.1147
0.9117000102996826,73.00810457927923,82.30576837068165,79.3913589861794,-72.37999725341797,296.7799987792969,205.6199951171875,1480107269378.632,1483042766562.3604,311.6703957137186,40.786767606318854,173.4600067138672,-1,-1,1223739,1,23,1219603,1,77324,1480852373953.2112
0.9078999757766724,73.01281681893532,82.28623161833184,79.37766563837297,-74.20999908447266,297.42999267578125,205.74000549316406,1475040948889.8823,1478036015377.738,311.7612981703896,40.16241858886937,174.05999755859375,-1,-1,1219603,1,24,1215449,3,77324,1474444962884.816
0.9039999842643738,73.01771663869836,82.26633675850516,79.36408597547985,-75.69999694824219,297.6000061035156,205.52999877929688,1468186572731.3364,1471613760810.6094,311.73296788999636,38.93756596453409,174.61000061035156,-1,-1,1215449,1,25,1211296,4,77025,1468435396644.3152
0.9002000093460083,73.02297456593827,82.24632821376518,79.35035283795378,-78.06999969482422,297.3900146484375,205.42999267578125,1462077203492.773,1465519332725.3762,311.7463827097652,37.64863768094273,174.82000732421875,-1,-1,1211296,1,26,1207120,9,76609,1461630140748.0256
0.896399974822998,73.0281472294932,82.22616619439225,79.3369095969566,-79.68000030517578,297.6000061035156,205.49000549316406,1454626743674.564,1458173168016.689,311.6614600795336,36.41335162368976,175.24000549316406,-1,-1,1207120,1,27,1202943,2,74889,1453385456092.9817
0.8924999833106995,73.03334831427647,82.20614059691528,79.32333561830914,-81.08999633789062,296.7699890136719,204.85000610351562,1443451053947.2507,1447295520119.2073,311.31574425820247,35.10356215850871,176.67999267578125,-1,-1,1202943,1,28,1198765,3,74686,1442109963367.6055
0.888700008392334,73.03900982295858,82.18576826045275,79.30935805821947,-82.44000244140625,294.6000061035156,203.0399932861328,1428252092481.0012,1432483954438.9807,310.66307917097396,33.92638898680949,177.9600067138672,-1,-1,1198765,1,29,1194586,3,74308,1424576080488.7498
0.8848999738693237,73.04498396515224,82.16536750276191,79.294800705072,-83.81999969482422,284.82000732421875,196.9199981689453,1402026559856.9512,1406079616247.9512,309.18640309519816,32.90120685994048,178.3699951171875,-1,-1,1194586,1,30,1190385,4,73963,1405949930943.2275
0.8809999823570251,73.05015662870719,82.14489853412307,79.28051051147078,-84.73999786376953,284.17999267578125,197.72999572753906,1387572605310.6838,1391372345677.2463,308.5561111989062,32.914618837586495,178.1699981689453,-1,-1,1190385,1,31,1186192,3,73277,1389907624377.887
