scale,posX,posY,posZ,pecVX,pecVY,pecVZ,mvir,m200c_all,rvir,rs,vmax,pid,upid,desc_id,mmp,dfid,id,num_prog,lastprog_dfid,sam_mvir
1.0,72.84342061387962,82.63944495969479,79.70149142964908,92.4000015258789,225.3300018310547,357.3699951171875,1182685096.1108627,1325957359.558933,27.943674950677117,0.21755326755212753,24.93000030517578,1313946,1313946,-1,1,344687,1312367,1,345176,1182685096.1108627
0.9962000250816345,72.83865153176687,82.62682025007334,79.68079509118367,82.91000366210938,213.4600067138672,360.6000061035156,1192221677.8423483,1362255973.7744002,28.062882108635772,0.2831172666008258,24.899999618530273,1309927,1309927,1312367,1,344688,1308345,1,345176,1192866922.9623005
0.9922999739646912,72.83389950239113,82.61479807049236,79.65991685685698,73.41000366210938,204.92999267578125,362.2699890136719,1203695425.4209507,1358441341.081806,28.195501244240447,0.31291907829457466,24.860000610351562,1305872,1305872,1308345,1,344689,1304289,1,345176,1202403504.6937864
0.9884999990463257,72.82996600439111,82.60309989291426,79.63877146298404,63.369998931884766,195.0399932861328,362.989990234375,1211294841.3053195,1354611831.3217106,28.296825765337747,0.2503352670764767,24.959999084472656,1301789,1301789,1304289,1,344690,1300205,1,345176,1210053655.1929667
0.9846000075340271,72.82656682548358,82.59199856113098,79.61780796497239,50.630001068115234,188.00999450683594,362.4200134277344,1215169172.999553,1345060372.522724,28.369839900901678,0.2950379957191423,24.649999618530273,1297683,1297683,1300205,1,344691,1296103,1,345176,1215765209.3577707
0.9807999730110168,72.8237076499142,82.58111891492861,79.59670804506477,40.61000061035156,182.77999877929688,361.05999755859375,1220831423.0368052,1348889882.2828193,28.457755286475795,0.31142900658335915,24.530000686645508,1293580,1293580,1296103,1,344692,1292005,1,345176,1222768588.8839219
0.9769999980926514,72.82188869130148,82.57022790023491,79.57501127936236,30.420000076293945,177.0800018310547,358.4800109863281,1232305170.6154075,1341245739.8301296,28.59037442208047,0.43361646339303955,24.639999389648438,1289490,1289490,1292005,1,344693,1287920,1,345176,1232305170.6154075
0.9731000065803528,72.82005836419742,82.56006446898631,79.55393978068307,19.989999771118164,172.27999877929688,355.760009765625,1243778918.1940098,1333601502.0116227,28.72150144319814,0.20861272626441132,24.489999771118164,1285397,1285397,1287920,1,344694,1283828,1,345176,1242486997.4668455
0.9692999720573425,72.81968320398354,82.54970777338511,79.53291375596909,9.569999694824219,169.27999877929688,352.1499938964844,1251378334.0783787,1333601502.0116227,28.824318078782444,0.33825063044650777,24.450000762939453,1281297,1281297,1283828,1,344695,1279724,1,345176,1250782297.720161
0.965499997138977,72.8190124629951,82.53980013319142,79.51154667651524,-0.9599999785423279,166.52000427246094,348.32000732421875,1257189640.8880942,1333601502.0116227,28.912233464356557,0.3531515473954245,24.540000915527344,1277205,1277205,1279724,1,344696,1275635,1,345176,1257140527.492177
0.9616000056266785,72.81938762320898,82.52974470261044,79.4904012826423,-10.029999732971191,164.07000732421875,345.04998779296875,1262852081.656981,1341245739.8301296,28.998659577566507,0.38593354691977366,24.1299991607666,1273106,1273106,1275635,1,344697,1271536,1,345176,1261610800.1788108
0.9577999711036682,72.82047331413095,82.51937095427225,79.46967652294856,-18.850000381469727,162.39999389648438,341.1400146484375,1264789152.1382804,1339338423.4838324,29.05677246312025,0.15049918569017143,24.06999969482422,1269004,1269004,1271536,1,344698,1267436,1,345176,1267967504.09775
0.9538999795913696,72.82187732281014,82.50962815720284,79.44912797487042,-26.559999465942383,160.57000732421875,336.2200012207031,1276262804.3510654,1337416134.704217,29.18789948423792,0.22798390275514385,24.18000030517578,1264910,1264910,1267436,1,344699,1263342,1,345176,1275617654.5969303
0.9501000046730042,72.82382701907316,82.49994220259008,79.42846005763333,-34.4900016784668,159.5,332.239990234375,1285799386.082551,1339338423.4838324,29.30412809746824,0.2458650075346609,24.079999923706055,1260805,1260805,1263342,1,344700,1259243,1,345176,1286444631.2025032
0.9463000297546387,72.82618029677838,82.48989814050043,79.4081218266448,-43.0,160.27000427246094,327.739990234375,1297273133.6611533,1348889882.2828193,29.435255118585914,0.2339442784163444,24.43000030517578,1256700,1256700,1259243,1,344701,1255138,1,345176,1295385176.575771
0.9423999786376953,72.8289826298911,82.47999050030674,79.38761875253199,-49.790000915527344,161.27999877929688,323.8500061035156,1303084440.4708686,1346982565.936522,29.52168123179586,0.2697064435672092,24.75,1252607,1252607,1255138,1,344702,1251048,1,345176,1303035327.0749514
0.9386000037193298,72.83243865125529,82.46997485944543,79.3675306283527,-55.79999923706055,162.1199951171875,320.2099914550781,1308746881.2397556,1341245739.8301296,29.609596617369977,0.2741767253131096,24.5,1248512,1248512,1251048,1,344703,1246951,1,345176,1307505599.7615855
0.9348000288009644,72.83613341093738,82.45942489949162,79.34735724048845,-62.04999923706055,163.0800018310547,315.1499938964844,1310683951.721055,1343153056.1764266,29.66770950292372,0.2682163718559937,24.729999542236328,1244405,1244405,1246951,1,344704,1242845,1,345176,1310038706.6011026
0.930899977684021,72.84029427876399,82.44896588746845,79.3275533285924,-69.70999908447266,164.4199981689453,311.239990234375,1310683951.721055,1339338423.4838324,29.710921138467278,0.28460736051612595,24.81999969482422,1240281,1240281,1242845,1,344705,1238721,1,345176,1313862303.6805243
0.9271000027656555,72.84492693898078,82.43837045354933,79.30792562831196,-74.3499984741211,165.10000610351562,306.55999755859375,1320220533.4525406,1348889882.2828193,29.827149751697597,0.2816271726855257,25.56999969482422,1236136,1236136,1238721,1,344706,1234583,1,345176,1315154224.4076889
0.9232000112533569,72.85011097102704,82.42793986275447,79.28836045473383,-78.08999633789062,166.1199951171875,301.4800109863281,1314558188.049471,1356534024.735509,29.827149751697597,0.309938912668059,25.110000610351562,1232003,1232003,1234583,1,344707,1230454,1,345176,1318979251.9743705
0.9193999767303467,72.85519268665135,82.41729895487003,79.26924433656322,-84.27999877929688,167.49000549316406,296.5899963378906,1322157603.9338398,1352704514.9754133,29.928474272794897,0.2697064435672092,25.239999771118164,1227879,1227879,1230454,1,344708,1226332,1,345176,1322157603.9338398
0.9156000018119812,72.86104745968605,82.40667509972258,79.25015663962093,-90.02999877929688,170.6699981689453,293.29998779296875,1329757115.1840262,1360348657.428103,30.02980163601503,0.2860974544314261,24.690000534057617,1223739,1223739,1226332,1,344709,1222190,1,345176,1326578763.2245567
0.9117000102996826,72.86657823071788,82.39530660839306,79.23087567832604,-93.72000122070312,172.99000549316406,288.57000732421875,1327820044.7027268,1371807527.9392042,30.059604136035404,0.3278199952434914,24.75,1219603,1219603,1222190,1,344710,1218052,1,345176,1329111870.0640738
0.9078999757766724,72.87296732284507,82.38380169516756,79.21196419299936,-97.01000213623047,174.4499969482422,284.3999938964844,1329757115.1840262,1379451670.3918939,30.117717021589147,0.3352704426159075,24.8700008392334,1215449,1215449,1218052,1,344711,1213893,1,345176,1328465194.4568617
0.9039999842643738,72.87934504648094,82.37253552025999,79.19338239392124,-101.81999969482422,174.36000061035156,281.1499938964844,1327820044.7027268,1375637037.6992996,30.14603024924535,0.34570107781892384,25.030000686645508,1211296,1211296,1213893,1,344712,1209739,1,345176,1327820044.7027268
