scale,posX,posY,posZ,pecVX,pecVY,pecVZ,mvir,m200c_all,rvir,rs,vmax,pid,upid,desc_id,mmp,dfid,id,num_prog,lastprog_dfid,sam_mvir
1.0,72.92995188563435,82.5282838514746,79.50965382270887,-57.83000183105469,297.6300048828125,177.1199951171875,3419758700.640739,3624348132.9161077,39.81224916105991,0.35613171302194013,36.040000915527344,1313946,1313946,-1,1,282295,1313985,1,284026,3419758700.640739
0.9962000250816345,72.93339085426155,82.51138458911325,79.4995983921279,-57.349998474121094,293.8900146484375,173.91000366210938,3458500873.1932645,3616748621.6659217,40.02086097695685,0.35762180693724027,36.790000915527344,1309927,1309927,1313985,1,282296,1309967,1,284026,3455520882.13381
0.9922999739646912,72.9366251900448,82.49450237948889,79.48950885607293,-56.779998779296875,289.739990234375,170.6699981689453,3488302691.104157,3851736098.942035,40.19967313495625,0.3918939225809742,36.72999954223633,1305872,1305872,1309967,1,282297,1305917,1,284026,3478364047.086872
0.9884999990463257,72.93995047375869,82.47776796025182,79.47997069184746,-56.56999969482422,285.8800048828125,167.5500030517578,3488302691.104157,3731336754.5820293,40.26076456523833,0.3918939225809742,37.16999816894531,1301789,1301789,1305917,1,282298,1301837,1,284026,3512144145.4328713
0.9846000075340271,72.94312228283962,82.461300700561,79.4701369468474,-56.29999923706055,281.760009765625,164.9199981689453,3559827054.090299,3974072513.7833405,40.5930570404321,0.39934436995339023,36.93000030517578,1297683,1297683,1301837,1,282299,1297732,1,284026,3551378405.6027417
0.9807999730110168,72.94633956588588,82.44486754634416,79.46080909971153,-55.61000061035156,277.1300048828125,162.19000244140625,3606019967.218,4134555255.5505886,40.82848996949824,0.43510653510425507,36.31999969482422,1293580,1293580,1297732,1,282300,1293632,1,284026,3572746070.630308
0.9769999980926514,72.94960232289746,82.4287413413932,79.45125956699472,-54.970001220703125,272.32000732421875,159.67999267578125,3552376694.9783936,3995082747.727611,40.686932357585725,0.4514975459684719,36.189998626708984,1289490,1289490,1293632,1,282301,1289545,1,284026,3620428979.2877364
0.9731000065803528,72.95289918538302,82.41276861107521,79.4417100342779,-55.16999816894531,267.8599853515625,156.9199981689453,3702875780.0625834,4293100926.836537,41.31724130661472,0.48427952328873647,35.959999084472656,1285397,1285397,1289545,1,282302,1285456,1,284026,3673073962.151691
0.9692999720573425,72.95611646842927,82.39685840745953,79.43236513440503,-55.119998931884766,263.5199890136719,154.69000244140625,3763969792.8773656,4478468043.5106535,41.606319304142104,0.4962002746111375,35.90999984741211,1281297,1281297,1285456,1,282303,1281356,1,284026,3760989420.3546414
0.965499997138977,72.95947017337149,82.3811812579161,79.42312823519978,-55.34000015258789,258.69000244140625,150.92999267578125,3816122688.1239753,4759350129.637908,41.859632027946766,0.528982251931402,36.41999816894531,1277205,1277205,1281356,1,282304,1277266,1,284026,3815630981.9699
0.9616000056266785,72.96297166870099,82.36565189875996,79.41412439006679,-55.91999816894531,254.0,147.13999938964844,3866785969.304127,5173893512.14424,42.10996904914593,0.5945462509801004,36.060001373291016,1273106,1273106,1277266,1,282305,1273170,1,284026,3875726323.9457607
0.9577999711036682,72.9663253736432,82.3500941183755,79.40546728391935,-55.400001525878906,248.52999877929688,143.3800048828125,3944270695.872448,5831172653.851885,42.44971072828338,0.9611085992050569,36.08000183105469,1269004,1269004,1273170,1,282306,1269070,1,284026,3931351679.332439
0.9538999795913696,72.96985529020102,82.33500244613553,79.39636680661006,-55.45000076293945,243.1199951171875,140.08999633789062,3983012868.424974,6314558331.098197,42.656833271816154,0.9819698696110895,36.060001373291016,1264910,1264910,1269070,1,282307,1264975,1,284026,3990463609.000149
0.9501000046730042,72.97325446910855,82.3202802498638,79.38812465039615,-55.650001525878906,236.89999389648438,136.92999267578125,4044106499.7764864,7036805626.583221,42.936969950912854,0.992400549222275,36.25,1260805,1260805,1264975,1,282308,1260873,1,284026,4032677860.2294736
0.9463000297546387,72.97664796377042,82.3058706871036,79.37978017776027,-55.70000076293945,231.0800018310547,133.2899932861328,4070928326.627924,8129637621.81493,43.09641019968673,1.0132618196283079,36.18000030517578,1256700,1256700,1260873,1,282309,1256769,1,284026,4097258065.8620176
0.9423999786376953,72.98010966938025,82.29167144143302,79.371628969477,-55.65999984741211,225.33999633789062,129.7100067138672,4176724875.57741,8993145343.465952,43.5285350814908,0.6720310013511998,36.41999816894531,1252607,1252607,1256769,1,282310,1252677,1,284026,4168782428.84816
0.9386000037193298,72.98341790035715,82.27812588401389,79.36362555158101,-56.13999938964844,218.61000061035156,124.19999694824219,4258679588.734913,9977201561.615257,43.877215236936095,0.7301445530274819,36.34000015258789,1248512,1248512,1252677,1,282311,1248584,1,284026,4244270576.6651764
0.9348000288009644,72.98700465937162,82.2642961143115,79.35609961032085,-55.91999816894531,211.27999877929688,119.83000183105469,4297422142.750708,10796751744.896439,44.07241791730985,0.7897481320068105,36.630001068115234,1244405,1244405,1248584,1,282312,1244479,1,284026,4292460068.544181
0.930899977684021,72.99065962933406,82.2510347691756,79.34853387934105,-56.599998474121094,204.47000122070312,116.61000061035156,4321263597.079422,11356578846.669647,44.222916847653046,0.6019967427606857,36.70000076293945,1240281,1240281,1244479,1,282313,1240359,1,284026,4322261886.455073
0.9271000027656555,72.99438281024449,82.2381770054819,79.34124667639882,-57.650001525878906,197.17999267578125,111.62999725341797,4348085423.93086,12042467352.108479,44.377886437211586,0.5796453562352682,36.34000015258789,1236136,1236136,1240359,1,282314,1236214,1,284026,4325733965.131873
0.9232000112533569,72.99822536031387,82.22559776982577,79.33415273780919,-58.66999816894531,188.52999877929688,105.76000213623047,4307852874.385337,12197288034.570108,44.306361574011824,0.2577857144488927,35.68000030517578,1232003,1232003,1236214,1,282315,1232080,1,284026,4319773601.549694
0.9193999767303467,73.00210201585725,82.21376885459739,79.32746238066176,-58.68000030517578,179.35000610351562,99.68000030517578,4303382506.332886,12799135604.231857,44.35106532404238,0.9164059149705605,35.630001068115234,1227879,1227879,1232080,1,282316,1227955,1,284026,4283519713.902548
0.9156000018119812,73.00596161866362,82.20241173175918,79.32118697344785,-59.09000015258789,168.91000366210938,93.02999877929688,4239308502.4586496,13261511047.5339,44.199077121335016,0.4768290759163204,35.849998474121094,1223739,1223739,1227955,1,282317,1223816,1,284026,4259678259.573834
0.9117000102996826,73.00965637834571,82.19187882454237,79.31540609560679,-60.040000915527344,158.05999755859375,85.66999816894531,4236328511.399195,14262702595.738338,44.24973796082225,0.31589926612517494,36.189998626708984,1219603,1219603,1223816,1,282318,1219678,1,284026,4231366437.1926684
0.9078999757766724,73.01373766673302,82.18201665831401,79.31020501082352,-61.5,146.77999877929688,76.30999755859375,4218447420.6526594,14963493345.25406,44.25420862003759,1.102667276913639,36.400001525878906,1215449,1215449,1219678,1,282319,1215524,1,284026,4177216581.7314854
0.9039999842643738,73.01752337434576,82.1729843919527,79.30554392937842,-62.20000076293945,132.8699951171875,65.41000366210938,4076888690.2101026,16046789521.680822,43.81761307901818,0.5796453562352682,36.02000045776367,1211296,1211296,1215524,1,282320,1211372,1,284026,4078870391.893905
0.9002000093460083,73.02165013669837,82.1645944453515,79.30146264099112,-63.81999969482422,116.54000091552734,52.7400016784668,3941290323.3497243,14308449196.841007,43.388466741942445,0.9089554675981444,37.75,1207120,1207120,1211372,1,282321,1207198,1,284026,3950231059.4546266
0.896399974822998,73.02613500652788,82.15744366430522,79.29821125247086,-64.43000030517578,97.19000244140625,36.16999816894531,3832513783.3407836,17195648553.12174,43.04723579044083,0.4991804624417378,40.279998779296875,1202943,1202943,1207198,1,282322,1203028,1,284026,3853374865.146774
0.8924999833106995,73.03078471948166,82.15149794333988,79.29639229385815,-65.86000061035156,72.01000213623047,16.899999618530273,3786320870.213083,22492922163.61198,42.935477836425854,0.5647444614904361,43.75,1198765,1198765,1203028,1,282323,1198850,1,284026,3744106618.983758
